,NO-N,NO-S,no-flex,trans,stor,full-flex
296,3275.0,8500.0,545086853.6022278,508620657.9181941,253924958.54277706,230800588.3120402
297,3275.0,8550.0,551623590.0317621,515344077.0725755,258453711.0945849,236376017.9040567
298,3275.0,8600.0,558250622.6057694,522150716.08117765,263184627.14292583,242086608.2810328
299,3275.0,8650.0,564967951.3242508,529039402.18350905,268108402.86834824,247939814.2363663
300,3275.0,8700.0,571775576.1872054,536011247.2368012,273323045.5155122,254154750.9114443
301,3275.0,8750.0,578673497.1946335,543066445.4718299,278651498.2146988,260158712.61428395
302,3275.0,8800.0,585661714.3465352,550204226.9597,284164387.6463681,266376138.5548
303,3275.0,8850.0,592740227.6429104,557424451.2572031,289713478.68671465,272710930.4400331
304,3275.0,8900.0,599909037.083759,564728710.0014081,295359404.5872173,279154142.9757469
305,3275.0,8950.0,607168142.6690812,572115947.6086265,301264368.70735884,285628023.3109709
306,3275.0,9000.0,614517544.3988773,579586025.5899469,307391283.1388519,292409242.0041593
307,3275.0,9050.0,621957242.2731463,587138377.2057385,313595578.24096656,299084149.03240067
308,3275.0,9100.0,629487236.2918891,594773437.207369,319889471.3119524,305797321.8488581
309,3275.0,9150.0,637107526.4551052,602491418.6420121,326366321.1158983,312623022.8222889
310,3275.0,9200.0,644818112.7627949,610293453.5993978,333008000.2796467,319648711.3991623
311,3275.0,9250.0,652618995.2149581,618179586.6086715,339779570.4207201,326743092.6598987
312,3275.0,9300.0,660510173.811595,626148889.9240222,346637108.03443456,334001788.0946492
